date,time,location,operator,aboard,fatalities,f rate
8-Oct-01,810,"Milan, Italy",Scandinavian Airlines (SAS) / Private,114,114,1
10-Oct-01,1042,"Off Valencia, Spain",Flightline,10,10,1
10-Oct-01,926,"Dillingham, Alaska",PenAir,10,10,1
11-Oct-01,2335,"Shamattawa, Canada",Perimeter Airlines,3,2,0.666666667
18-Oct-01,1543,"Anchorage, Alaska",ERA Aviation - Air Taxi,5,3,0.6
12-Nov-01,916,"Belle Harbor, Queens, New York",American Airlines,260,260,1
19-Nov-01,1819,"Kalyazin, Russia",Charter - IRS Aero,27,27,1
22-Nov-01,1305,"Pittsburgh, Pennsylvania",Universal Jet Aviation,2,2,1
23-Nov-01,1835,"Palade, Estonia",ELK Aviation Co. (leased from Eminex),17,2,0.117647059
24-Nov-01,2207,"Birchwil, Switzerland",Crossair,33,24,0.727272727
27-Nov-01,156,"Port Harcourt, Nigeria",MK Airlines,13,1,0.076923077
1-Dec-01,143,"Near Novaya Inya , Russia","Military - Russian, cargo",18,18,1
14-Dec-01,?,"Geti, Democratic Republic Congo",Eagle Air,6,6,1
16-Dec-01,1021,"Near Medellin, Colombia",Heliandes,16,16,1
26-Dec-01,1020,"Bremerhaven, Germany",BAL Bremerhaven Airline,9,8,0.888888889
4-Jan-02,1207,"Birmingham, England",Agco Corp,5,5,1
9-Jan-02,?,"Shamsi AFB, Pakistan",Military - U.S. Air Force,7,7,1
14-Jan-02,728,"Bilbao, Spain",Ibertrans Aérea,3,3,1
15-Jan-02,845,"Chilpancingo, Mexico",Procuraduría General de la República,17,5,0.294117647
16-Jan-02,1629,"Near Solo, Indonesia",Garuda Indonesia Airlines,62,1,0.016129032
17-Jan-02,1100,"Near La Bonita, Ecuador",Petroproducción,26,26,1
27-Jan-02,?,"Near Luena, Angola",Military - Angolan  Air Force,40,5,0.125
28-Jan-02,1100,"Near Ipiales, Colombia",TAME,92,92,1
12-Feb-02,750,"Near Khorramabed, Iran",Iran Air Tours,117,117,1
15-Feb-02,608,"Monrovia, Liberia",Tiramavia,10,1,0.1
21-Feb-02,2044,"Lakhta, Russia",Military - Russian Navy,20,17,0.85
22-Feb-02,2:30,"Off Dumaguete, Philippines",Military - U.S. Army,10,10,1
9-Mar-02,1340,"Monte Rotondo, Italy",Svedijos Prekés,3,3,1
14-Mar-02,1630,"Near Placetas, Cuba",Charter - Aerotaxi,17,17,1
17-Mar-02,802,"Off Djibouti, Republic of Djibouti",Djibouti Airlines,4,4,1
12-Apr-02,407,"Palma de Mallorca, Spain",Tadair,2,2,1
15-Apr-02,11:23,"Busan, South Korea",Air China,166,128,0.771084337
19-Apr-02,915,"Popayán, Colombia",SELVA Colombia,8,3,0.375
28-Apr-02,615,"Near Abakan, Russia",Private,20,8,0.4
4-May-02,1330,"Kano, Nigeria",EAS Airlines (Executive Airline Services),77,74,0.961038961
7-May-02,1517,"Near Tunis, Tunisia",EgyptAir,62,14,0.225806452
7-May-02,2132,"Off Dalian, China",China Northern Airlines,112,112,1
21-May-02,1930,"Near Calabar, Nigeria",Sky Executive Air Services,5,5,1
25-May-02,1529,"Off Penghu Island, Taiwan",China Airlines (Taiwan),225,225,1
25-May-02,700,"Near Nabire, Indonesia",Trigana Air Service,6,6,1
1-Jun-02,645,"George, South Africa",Airquarius Aviation - Charter,3,3,1
2-Jun-02,?,"Near Ndalatando, Angola",Military - Angolan Armed Forces,25,20,0.8
12-Jun-02,2124,"Near Gardez, Afghanistan",Military - U.S. Air Force,10,3,0.3
1-Jul-02,2336,"Uberlingen, Germany",Bashkirian Airlines / DHL Worldwide Express,71,71,1
4-Jul-02,1115,"Bangui, Central African Republic",Prestige Airlines (Cargo) Charter,27,27,1
16-Jul-02,?,"Near Long Barai, Indonesia",Sabang Merauke Raya Air Charter,10,10,1
16-Jul-02,1945,"Off Cromer, Norfork, England",Bristow Helicopters,11,11,1
17-Jul-02,1422,"Surkhet, Nepal",Skyline Airways,4,4,1
27-Jul-02,1245,"Lviv, Ukraine",Military - Ukraine Air Force,2,0,0
28-Jul-02,1525,"Moscow, Russia",Pulkovo Aviation Enterprise,16,14,0.875
7-Aug-02,2200,"Caguas, Puerto Rico",Military - U.S. Air Force,10,10,1
15-Aug-02,1235,"Kadjuduwa Watta, Sri Lanka",Military - Sri Lanka Air Force,5,5,1
19-Aug-02,?,"Khankala, Chechnya",Military - Russian Air Force,147,121,0.823129252
22-Aug-02,941,"Pokhara, Nepal",Shangri La Air,18,18,1
29-Aug-02,1158,"Near Ayan, Russia",Vostok Aviakompania,16,16,1
30-Aug-02,1830,"Rio Branco, Brazil",Rico Taxi Aéreo,31,23,0.741935484
14-Sep-02,?,"Paranapanema, Sao Paulo, Brazil",Total  Air Lines,2,2,1
28-Sep-02,1135,"Near Natashquan, Quebec, Canada",Deraps Aviation,4,3,0.75
1-Oct-02,?,"Vasco, India",Military - Indian Navy,12,12,1
6-Nov-02,1010,"Near Niederanven, Luxembourg",Luxair,22,20,0.909090909
7-Nov-02,1027,"Tarakan, Indonesia",Dirgantara Air Services,10,7,0.7
8-Nov-02,1458,"Taos, New Mexico",Richmor Aviation,2,2,1
11-Nov-02,609,"Manila, Philippines",Laoag International Airlines,34,19,0.558823529
28-Nov-02,1415,"Masai Mara Game Reserve, Kenya",Eagle Aviation,20,1,0.05
13-Dec-02,?,"Gohu Airstrip, Papua New Guinea",Island Airways Ltd.,8,8,1
17-Dec-02,2251,"Rockford, Illinois",Planemasters,1,1,1
21-Dec-02,152,"Off Pachao Tao, Taiwan",Transasia Airways,2,2,1
23-Dec-02,1930,"Near Isfanan, Iran",Aeromist-Kharkiv,44,44,1
26-Dec-02,1120,"Curitiba, Brazil",Military - Brazilian Air Force,16,3,0.1875
27-Dec-02,1500,"Anjouan, Comoros Islands",Ocean Airlines,16,1,0.0625
8-Jan-03,853,"Charlotte, North Carolina",US Air Express/Air Midwest,21,21,1
8-Jan-03,2028,"Diyarbakir, Turkey",Turkish Airlines (THY),80,75,0.9375
9-Jan-03,843,"Near Chachapoyas, Peru",TANS Airlines,46,46,1
17-Jan-03,?,"Near Ndjolé, Gabon",Aerocom,7,7,1
24-Jan-03,1645,"Busia, Kenya",African Commuter Services,13,3,0.230769231
31-Jan-03,1521,"Baucau, East Timor",Euro Asia Aviation,6,6,1
7-Feb-03,?,"Near Agadir, Morocco",Volare Aviation Enterprise,8,8,1
10-Feb-03,1942,"Tallinn, Estonia",Enimex,3,2,0.666666667
16-Feb-03,2002,"Ferguson, Kentucky",Air Taxi - Great Northern Aircraft Co.,7,3,0.428571429
19-Feb-03,1730,"Near Shahdad, Iran",Military - Islamic Revolution's Guards Corps,275,275,1
20-Feb-03,852,"Near Kohat, Pakistan",Military - Pakistan Air Force,17,17,1
1-Mar-03,1425,"Near Barki, Russia",Private - Kabanov - skydiving,25,11,0.44
6-Mar-03,1545,"Tamanrasset, Algeria",Air Algerie,103,102,0.990291262
27-Mar-03,1230,"Mulia, Indonesia",PT Air Regional,16,4,0.25
28-Mar-03,1549,"New Vienna, Iowa",Morris Hancock Flying Club - Charter,3,3,1
8-May-03,?,"Near Kinshasa, Congo",Ukrainian Cargo Airlines -  Congolese Army Charter,200,129,0.645
26-May-03,445,"Near Macka, Turkey",Ukranian-Mediterranean Airlines,75,75,1
28-May-03,1330,"Talkeetna, Alaska",McKinley Air Service - Air Taxi,4,4,1
1-Jun-03,1526,"Milan, Italy",Eurojet Italila,2,2,1
4-Jun-03,?,"Near Oiapoque,  Brazil",Air Taxi - Marco Zero Air Taxi,5,5,1
6-Jun-03,1915,"Christchurch, New Zealand",Charter - Air Adventures New Zealand Ltd,10,8,0.8
11-Jun-03,?,"Belo Horizonte, Brazil",Astro Air Taxi,4,4,1
15-Jun-03,935,"Volcano, Hawaii",Paradise Tour Helicopters,4,4,1
22-Jun-03,2355,"Near Brest, France",Brit Air,24,1,0.041666667
25-Jun-03,1300,"Near Rudshour, Iran",Military - Islamic Republic of Iran Air Force,7,7,1
25-Jun-03,1550,"Anchor Point, Alaska",Hallo Bay Air - Air Taxi,3,3,1
26-Jun-03,1930,"Near Rooisand Desert Ranch, Namibia",Comvac Aviation,4,4,1
30-Jun-03,1050,"Blida, Algeria",Military - Algerian Air Force,4,4,1
1-Jul-03,1957,"Belem, Para, Brazil",Heringer Air Taxi,4,4,1
5-Jul-03,1130,"Macaé, Rio de Janeiro, Brazil",BHS - Brazilian Helicopter Services,5,5,1
8-Jul-03,400,"Port Sudan, Sudan",Sudan Airways,117,117,1
13-Jul-03,1530,"Off Treasure Cay, Bahamas",Air Sunshine,10,2,0.2
13-Jul-03,1215,"Near San Cristobal, Venezuela",Ruiban & Duran Compania Aérea,10,4,0.4
19-Jul-03,1800,"Mount Kenya, Kenya",Ryan Blake Air Charter,14,14,1
23-Jul-03,853,"Waialeale,Kauai, Hawaii",Jack Harter Helicopters,5,5,1
4-Aug-03,639,"Groton, Connecticut",Jet Pro,2,2,1
8-Aug-03,932,"Tocomita, Venezuela",Servicios Aeronauticos Sucre (SASCA),16,1,0.0625
17-Aug-03,1249,"Near Barrow, Alaska",Hageland Aviation Services Inc.,2,2,1
20-Aug-03,1305,"Kamchatka Peninsula, Russia",Khalatyrka,20,20,1
24-Aug-03,1400,"Cap Haitien, Haiti",Tropical Airways,21,21,1
26-Aug-03,1538,"Off Hyannis, Massachusetts",US Airways Express,2,2,1
11-Sep-03,2030,"Near Summer Beaver, Canada",Wasaya Airways,8,8,1
19-Sep-03,1710,"Del Rio, Texas",Ameristar Jet Charter,2,1,0.5
19-Sep-03,2000,"Near La Quemada, Mexico",Military - Mexican Air Force,6,6,1
20-Sep-03,1955,"Near Meadview, Arizona",Sundance Helicopters,7,7,1
27-Sep-03,1857,"Gaspé, Quebec, Canada",Les Ailes de Gaspé Inc.,3,3,1
3-Oct-03,2125,"Off Waikanae, New Zealand",Air Freight New Zealand,2,2,1
3-Oct-03,?,Sao Gabriel de Cachoeria,Air taxi - Rumo Notre Air Taxi,4,4,1
11-Oct-03,1600,"Uriman, Venezuela",Transmandu,2,1,0.5
26-Oct-03,431,"Buenos Aires, Argentina",CATA Linea Aerea,5,5,1
27-Oct-03,808,"Tampico, Mexico",Aeroextra,3,3,1
29-Oct-03,851,"Cody, Wyoming",FedEx,1,1,1
2-Nov-03,900,"Near Hasi, Iraq",Military - U.S. Army,36,15,0.416666667
8-Nov-03,1026,"200 miles NE of Derby, Australia",Heliwork WA Pty Ltd. - Air Taxi,4,4,1
8-Nov-03,1059,"Near Ogle, Guyana",Trans Guyana Airways,7,2,0.285714286
15-Nov-03,1830,"Mosul, Iraq",Military - U.S. Army,22,17,0.772727273
29-Nov-03,801,"Spokane, Washington",Ameriflight,1,1,1
29-Nov-03,1520,"Boende, Congo",Military - Congolese Air Force,24,20,0.833333333
16-Dec-03,1200,"Jellicoe, Ontario, Canada",Huron Air,3,2,0.666666667
18-Dec-03,2200,"Mitu, Colombia",Líneas Aéreas Suramericanas,3,3,1
23-Dec-03,913,"Helendale, California",Pavair,2,2,1
25-Dec-03,1455,"Cotonou, Benin",Union des Transports Aeriens de Guinee,161,140,0.869565217
3-Jan-04,444,"Off Sharm el Sheikh, Egypt",Flash Air,148,148,1
13-Jan-04,1940,"Tashkent, Uzbekistan",Uzbekistan Airways,37,37,1
6-Feb-04,801,"Bitonja, Bosnia-Herzegovina",Military - Government of Macedonia,9,9,1
10-Feb-04,1140,"Sharjah, United Arab Emirates",Kish Airlines,46,43,0.934782609
4-Mar-04,940,"Bakou, Azerbaijan
	
Bakou, Azerbaijan",Azov Avia Airlines,7,3,0.428571429
16-Mar-04,401,"Tonopah, Nevada",Military - United States Air Force,5,5,1
21-Mar-04,220,"Pyote, Texas",Air Ambulance - Med-Trans Corp.,5,4,0.8
2-May-04,1600,"Near Milpillas, Mexico",Procuradoria General de la Republica,7,7,1
5-May-04,1300,"Carepa, Colombia",Aerotransportes Petroleros,7,3,0.428571429
6-May-04,1500,"Jiech, Sudan",Charter - Air Cush,10,6,0.6
11-May-04,?,"Dalang, Sudan",El Magal Aviation,7,7,1
14-May-04,1830,"Near Manaus, Brazil",Rico Linhas Aereas,33,33,1
18-May-04,1050,"Urumqi, China",AZAL Cargo Company,7,7,1
18-May-04,1040,"Bozoy, Kazakhstan",Aray-Avia,12,1,0.083333333
23-May-04,730,"Mwingi, Kenya",Blue Bird Aviation,2,2,1
25-May-04,1356,"Near Lukla, Nepal",Yeti Airlines,3,3,1
8-Jun-04,938,"Off Libreville, Gabon",Gabon Express,30,19,0.633333333
28-Jun-04,917,"Near Yengema, Sierra Leone",United Nations -  UTair Charter,24,24,1
12-Jul-04,715,"Off Beef Island, British Virgin Islands",Dodita Air Cargo,2,1,0.5
22-Jul-04,830,"Off  Macaé , Rio de Janeiro , Brazil",BHS - Brazilian Helicopter Service  Air Taxi,11,6,0.545454545
29-Jul-04,1030,"Ononge, Papua New Guinea",Airlines of PNG,3,2,0.666666667
13-Aug-04,50,"Cincinnati, Ohio",Air Taroma,2,1,0.5
21-Aug-04,1628,"Near Maracay, Venezuela",Military - Venezuelan Air Force,25,25,1
24-Aug-04,2259,"Near Rostov-on-Don, Russia",Sibir Airlines,46,46,1
24-Aug-04,2256,"Near Toula, Russia",Volga-Avia Express,41,41,1
27-Aug-04,1630,"Near Mc Grath, Alaska",Mavrik Aire Transport,3,1,0.333333333
9-Sep-04,650,"Villahermosa, Mexico",Jett Paqueteria SA,2,2,1
11-Sep-04,1110,"Off Mount Athos, Greece",Military - Greek Army,17,17,1
29-Sep-04,1859,"Tortuguero lagoon, Puerto Rico",Air Flamence,1,1,1
5-Oct-04,1237,"Kaduqli, Sudan",Sarit Airlines,4,4,1
14-Oct-04,356,"Halifax, Nova Scotia, Canada",MK Airlines,7,7,1
14-Oct-04,2215,"Jefferson City, Missouri",Pinnacle Airlines/Northwest Airlink,2,2,1
15-Oct-04,746,"Near Medellin, Colombia",Aerovanguardia,3,3,1
16-Oct-04,1500,"Coron Island, Philippines",Pacific Air,2,2,1
19-Oct-04,745,"Near Kirksville, Missouri",Corporate Airlines (American Connection),15,13,0.866666667
24-Oct-04,30,"San Diego, California",Med Flight Air Ambulance - Private,5,5,1
24-Oct-04,1630,"Martinsville, Virginia",Private - Hendrick Motorsports Inc.,10,10,1
18-Nov-04,1302,"Caracas, Venezuela",Venezolana,21,3,0.142857143
21-Nov-04,820,"Baotou, Inner Mongolia, China",China Eastern Airlines,53,53,1
22-Nov-04,615,"Houston, Texas",Business Jet Services,3,3,1
27-Nov-04,820,"Near Bagram, Afghanstan",Presidental Airways Inc. - Air Taxi,6,6,1
28-Nov-04,955,"Montrose, Colorado",Glow Air/Air Castle - Charter,6,3,0.5
30-Nov-04,1814,"Solo, Indonesia",Lion Air,163,25,0.153374233
10-Dec-04,?,"El Junquito, Venezuela",Guardia Nacional de Venezuela,16,16,1
11-Dec-04,?,"Near Jeddah, Saudi Arabia",Airline Transport,7,1,0.142857143
11-Dec-04,5:30,"Uberaba, Brazil",NHR Táxi-Aéreo,2,2,1
13-Jan-05,1610,"Tura,Siberia, Russia",Tura Air Enterprise,9,9,1
13-Jan-05,?,"Manguipayan, Colombia",Military - Colombian government,20,20,1
13-Jan-05,2218,"Keene, New Hampshire",AirNow,1,1,1
26-Jan-05,120,"Rutbah, Iraq",Military - U.S. Marines,31,31,1
27-Jan-05,810,"Lasi, Hungary",Farnair Hungary,2,2,1
30-Jan-05,1630,"Near Al Taji, Iraq",Military - Royal Air Force,10,10,1
3-Feb-05,1700,"Near Kabul, Afghanistan",Kam Air,104,104,1
3-Feb-05,807,"Near Khartoum, Sudan",Air West,7,7,1
16-Feb-05,913,"Near Pueblo, Colorado",Circuit City Stores - Charter,8,8,1
22-Feb-05,1322,"Bimin, Papua, New Guinea",Missionary Aviation Fellowship,13,2,0.153846154
22-Feb-05,715,"Off Sarmi, Indonesia
	
Sarmi, Indonesia",Indonesian National Police,18,15,0.833333333
8-Mar-05,923,"Chrallave, Venezuela",Air Global,2,2,1
15-Mar-05,15,"Off Campbeltown, United Kingdom",Loganair,2,2,1
16-Mar-05,1357,"Varandey, Russia",Regional Airlines,52,28,0.538461538
23-Mar-05,2307,"Off Mwanza, Tanzania",Air Transport,8,8,1
26-Mar-05,1015,"El Embrujo, Providencia Island, Colombia",West Caribbean Airways,14,8,0.571428571
31-Mar-05,2000,"Near Rovie, Albania",Military - U.S. Air Force,9,9,1
12-Apr-05,1210,"Enarotali, Indonesia",GT Air,18,18,1
20-Apr-05,2215,"Tehran, Iran",Saha Airline Services,169,3,0.017751479
21-Apr-05,?,"Near Baghdad, Iraq",Military - Bulgarian,11,11,1
28-Apr-05,1128,"Pisco, Peru",Military - Fuerza Del Peru,13,13,1
2-May-05,2214,"Near Stratford, New Zealand",Airwork NZ,2,2,1
5-May-05,1330,"Near Kisangani, Democratic Republic Congo",Kisangani Airlift,11,10,0.909090909
7-May-05,1145,"Lockhart River, Queensland, Australia",Aero-Tropics,15,15,1
16-May-05,1220,"El Portezulo, Argentina",Transportes Aereos Don Carlos - Charter,10,10,1
18-May-05,1327,"Mongu, Zambia",Military - Zambia Air Force,13,13,1
25-May-05,?,"Walungu, Congo",Charter - Maniema Union (owner Victoria Air),27,27,1
2-Jun-05,1115,"Khartoom, Sudan",Marsland Aviation,42,7,0.166666667
16-Jul-05,1000,"Baney, Equatorial Guinea",Ecuatair,60,60,1
2-Aug-05,1604,"Toronto, Canada",Air France,309,0,0
6-Aug-05,1540,"Off Palermo, Italy",Tuninter,39,16,0.41025641
10-Aug-05,1243,"Off Talinn, Estonia",Copterline,14,14,1
14-Aug-05,1220,"Near Grammatikos, Greece",Helios Airways,121,121,1
16-Aug-05,330,"Near La Cucharita, Venezuela",West Caribbean Airways,160,160,1
23-Aug-05,1506,"Near Pucallpa, Peru",TANS Peru,98,40,0.408163265
5-Sep-05,940,"Medan, Indonesia",Mandala Airlines,117,99,0.846153846
5-Sep-05,730,"Isiro, Democtratic Republic Congo",Kavatshi Airlines,11,11,1
9-Sep-05,1545,"Near Brazzaville, Congo",Air Kasai,14,14,1
4-Oct-05,?,"Aru, Democratic Republic Cogo",Wimbi Dira Airways,100,2,0.02
22-Oct-05,2040,"Lisa, Nigeria",Bellview Airlines,117,117,1
6-Dec-05,1415,"Tehran, Iran",Military - Islamic Republic of Iran Air Force,94,94,1
8-Dec-05,1915,"Chicago, Illinois",Southwest Airlines,103,0,0
10-Dec-05,1408,"Near Port Harcourt, Nigeria",Sosoliso Airlines,110,108,0.981818182
19-Dec-05,1440,"Off Miami Beach, Florida",Chalk's Ocean Airways,20,20,1
23-Dec-05,2227,"Nardaran, Azerbaijan",Azerbaijan Airlines,23,23,1
2-Jan-06,1111,Near Karkov,Evolga,3,3,1
7-Jan-06,?,"Near Tal Afar, Iraq",Military - US Army,12,12,1
8-Jan-06,1300,"Bukalaza, Uganda",Service Air,6,6,1
9-Jan-06,930,"Near Orumiyeh, Iran",Military - Iranian Revolutionary Guard Corps Air Force,11,11,1
19-Jan-06,1930,"Near Telkibanya, Hungary",Military - Slovak Air Force,43,42,0.976744186
5-Feb-06,1653,"Near Watertown, Wisconson",Air Cargo Carriers,3,3,1
8-Feb-06,1212,"Near Paris, Tennessee",TriCoastal Air,1,1,1
31-Mar-06,1739,"Rio Bonito, Brazil",Team Air,19,19,1
10-Apr-06,1000,"Marsabit, Kenya",Military - Kenya Air Force,17,14,0.823529412
23-Apr-06,455,"Kousséri, Cameroon",Military - Lybian Arab Air Force,6,6,1
24-Apr-06,1145,"Lashkar Gah, Afghanistan",U.S. Government (leased),16,2,0.125
3-May-06,215,"Off Adler, Russia",Armavia,113,113,1
14-May-06,1232,"La Ronge, Saskatchewan",Saskatchewan Government Northern Air Operations,3,1,0.333333333
23-May-06,1822,Off São Tomé Island,Air São Tomé,4,4,1
3-Jun-06,1500,"Yaocun, China",Military - Chinese Air Force,40,40,1
11-Jun-06,1830,"Abéché, Chad",Military - Chadian Air Force,7,5,0.714285714
21-Jun-06,1203,"Jumla, Napal",Yeti Airlines,9,9,1
7-Jul-06,1535,"Sake, Democratic Republic Congo",Mango Airlines,5,5,1
9-Jul-06,744,"Irkutsk, Russia",Sibir (S7),203,125,0.615763547
10-Jul-06,1205,"Multan, Pakistan",Pakistan International Airlines,45,45,1
27-Jul-06,?,Afghanistan,Afghan Army,17,17,1
3-Aug-06,?,"Bukavu, Democratic Republic Congo",Tracep,17,17,1
4-Aug-06,930,"Near Pownal, Vermont",AirNow,1,1,1
13-Aug-06,2015,"Near Piacenza, Italy",Air Algerie,3,3,1
22-Aug-06,1530,"Near Donetsk, Ukraine",Pulkovo Airlines,170,170,1
27-Aug-06,607,"Lexington, Kentucky",Comair,50,49,0.98
1-Sep-06,1345,"Mahad, Iran",Iran Air Tours,148,29,0.195945946
2-Sep-06,1630,"Near Kandahar, Afghanistan",Military - Royal Air Force,14,14,1
11-Sep-06,1730,"Vladikavkaz, Russia",Military - Russian Army,15,12,0.8
17-Sep-06,1015,"Vandeikya, Nigeria",Military - Nigerian Air Force,18,13,0.722222222
29-Sep-06,1559,"Near Sao Felix do Araguaia , Brazil",Gol Airlines / Private,161,154,0.956521739
10-Oct-06,735,"Stord, Norway",Atlantic Airways,16,4,0.25
19-Oct-06,730,"Tashkent, Russia",Military - Russian Air Force/Uzbekistan Airways,15,15,1
29-Oct-06,1130,"Near Abuja, Nigeria",ADC Airlines,105,96,0.914285714
17-Nov-06,807,"Puncak Jaya, Indonesia",Trigana Air Service,12,12,1
18-Nov-06,2100,"Near Leticia, Colombia",Aerosucre Colombia,5,5,1
27-Nov-06,720,"Tehran, Iran",Military - Iranian Revolutionary Guard Corps Air Force,38,38,1
10-Dec-06,200,"Cajon Pass, California",Air ambulance - Mercy Air Services,3,3,1
1-Jan-07,1407,"Off Parepare, Indonesia",Adam Air,102,102,1
9-Jan-07,?,"Near Balad Air Base, Iraq",Moldovan Aeriantur-M Air Cargo,35,34,0.971428571
20-Jan-07,?,"Near Baghdad, Iraq",Military - US Army,12,12,1
25-Jan-07,1115,"Pau, France",Regional Compagnie Aerienne Europeenne,54,0,0
7-Mar-07,714,"Yogyakarta, Indonesia",Garuda Indonesia Airlines,140,22,0.157142857
8-Mar-07,1500,"Princeville, Hawaii",Heli-USA Airways,7,4,0.571428571
11-Mar-07,2320,"Hanea, Kauai, Hawaii",Inter-Island,5,1,0.2
14-Mar-07,?,"Fazenda Nossa Senhora de Lourdes, Brazil","Bahia Taxi Aéreo
	
Bahia Taxi Aéreo
	
Bahia Taxi Aéreo",4,4,1
17-Mar-07,1140,"Samara, Russia",UTAir Airlines,57,6,0.105263158
23-Mar-07,1700,"Mogadishu, Somalia",Transaviaexport Airlines,11,11,1
25-Apr-07,1405,"Near Kopinang, Guyana",Air Services,5,3,0.6
27-Apr-07,1134,"Shatoi, Chechnya",Military - Russian,18,18,1
5-May-07,8,"Near Dizangue, Cameroon",Kenya Airways,114,114,1
6-May-07,910,"Near El-Thamad, Egypt",Military - French Air Force,9,9,1
17-May-07,1100,"Walikale Airstrip, Congo",Safe Air Complany,3,3,1
24-May-07,1745,"Near Pampa Hermosa, Peru",Military - Peruvian Air Force,20,13,0.65
3-Jun-07,2030,"Freetown, Sierra Leone",Paramount Airlilnes,22,21,0.954545455
4-Jun-07,1604,"Near Milwaukee, Wisconson",University of Michigan Health System,6,6,1
13-Jun-07,?,"Selenge province, Mongolia",Mongolian Defense Ministry,22,15,0.681818182
21-Jun-07,?,"Near Kamina, Congo",Karibu Airways,25,1,0.04
25-Jun-07,1040,"Near Sihanoukville, Cambodia",PMT Air,22,22,1
28-Jun-07,1340,"M'Banza Congo, Angola",TAAG Angola Airlines,78,5,0.064102564
5-Jul-07,930,"Culiacan, Mexico",Jett Paqueteria SA,3,3,1
8-Jul-07,1300,"Muncho Lake, British Columbia, Canada",Liard Air,5,1,0.2
17-Jul-07,1852,"Sao Paulo, Brazil",TAM (Brazil),187,187,1
23-Jul-07,1300,"Near Shinile, Ethiopia",Djibouti Airlines,9,1,0.111111111
24-Jul-07,1405,"Rudyerd Bay, Alaska",Taquan Air Service,5,5,1
29-Jul-07,417,"Moscow, Russia",Atran,9,9,1
9-Aug-07,1200,"Off Moorea, French Polynesia",Air Moorea,20,20,1
16-Aug-07,2316,"Near Ketchikan, Alaska",SeaWind Aviation,10,6,0.6
20-Aug-07,1033,"Okinawa, Japan",China Airlines,165,0,0
22-Aug-07,36,"Near Curitiba, Brazil",Two Taxi Aero,2,2,1
22-Aug-07,?,"Near Kirkuk, Iraq",Military - U.S. Army,14,14,1
26-Aug-07,1600,"Kongolo, Democratic Republic Congo",Great Lakes Business Complany,15,14,0.933333333
7-Sep-07,?,"Goma, Democratic Republic Congo",Galaxy Kavatsi Airlines,8,8,1
16-Sep-07,1535,"Phuket, Thailand",One-Two-Go Airlines,130,90,0.692307692
24-Sep-07,1300,"Malemba Nkulu, DR Congo",Karibu Airways,6,1,0.166666667
4-Oct-07,1040,"Kinshasa, DR Congo",Africa One Congo,22,21,0.954545455
8-Oct-07,1530,"Near Cubarral, Colombia",Nacional de Aviacion,17,17,1
8-Nov-07,800,"Khartoum, Sudan",Juba Air Cargo,4,0,0
30-Nov-07,136,"Near Isparta, Turkey",Atlasjet Airlines,57,57,1
3-Dec-07,1718,"Off Whittier, Alaska","Evergreen Alaska Helicopters, Inc.",4,4,1
5-Dec-07,648,"Columbus, Ohio",Castle Aviation,2,2,1
4-Jan-08,948,"Los Roques, Venezuela",Transaven,18,18,1
12-Jan-08,?,"Blace, Macedonia",Military - Macedonian Air Force,11,11,1
17-Jan-08,1243,"London, England",British Airways,152,0,0
23-Jan-08,1900,"Miroslawiec, Poland",Military - Polish Air Force,20,20,1
26-Jan-08,935,"Near Malinau, Indonesia",Dirgantara Air Service,3,3,1
21-Feb-08,1700,"Merida, Venezuela",Santa Barbara Airlines,46,46,1
